aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_nnmaxpool2d,aggregated_percentage_nnmaxpool2d,aggregated_count_nnmaxpool2d,aggregated_duration_concatenate,aggregated_percentage_concatenate,aggregated_count_concatenate,aggregated_duration_transpose,aggregated_percentage_transpose,aggregated_count_transpose,aggregated_duration_stridedslice,aggregated_percentage_stridedslice,aggregated_count_stridedslice,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,label_model_name
20105.723999999995,71.654615,56.0,28059.226000000017,99.99996620000009,211.0,1503.9069999999997,5.359756299999997,56.0,1128.8740000000003,4.023176699999999,37.0,400.298,1.42662,1.0,495.5840000000001,1.7662056000000002,16.0,809.465,2.8848429000000007,16.0,404.4990000000001,1.4415889,26.0,78.788,0.280792,1.0,3128.42,11.1493,1.0,3.667,0.0130688,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20164.209000000006,72.055744,56.0,27984.207000000017,100.00002929999994,211.0,1443.6549999999997,5.158817599999998,56.0,1037.6860000000001,3.7081147999999997,37.0,387.879,1.38606,1.0,497.035,1.7761269000000004,16.0,807.5899999999998,2.8858777,16.0,402.67199999999997,1.4389256000000001,26.0,78.473,0.280419,1.0,3161.05,11.2958,1.0,3.958,0.0141437,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20135.442000000006,71.86220799999998,56.0,28019.525000000005,99.99996089999993,211.0,1484.4420000000002,5.2978758,56.0,1113.4779999999998,3.973927099999999,37.0,391.362,1.39675,1.0,486.76399999999995,1.7372285000000003,16.0,809.7149999999999,2.8898190999999995,16.0,399.8869999999999,1.4271703000000002,26.0,79.404,0.283388,1.0,3115.25,11.1181,1.0,3.781,0.0134941,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20259.346999999998,71.77944999999998,56.0,28224.431999999993,100.00003589999999,211.0,1496.8629999999996,5.303430300000002,56.0,1114.9219999999998,3.9502063,37.0,393.727,1.39499,1.0,501.37799999999993,1.7763980999999998,16.0,811.3619999999999,2.8746811,16.0,397.517,1.4084146999999996,26.0,70.923,0.251282,1.0,3173.91,11.2453,1.0,4.483,0.0158834,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20068.430999999993,71.66482099999999,56.0,28003.184000000005,99.99994950000003,211.0,1485.575,5.3050244,56.0,1128.4220000000003,4.0296219,37.0,393.768,1.40615,1.0,491.425,1.7548893,16.0,807.3560000000002,2.8830862,16.0,401.08000000000004,1.4322655000000004,26.0,78.647,0.28085,1.0,3144.38,11.2286,1.0,4.1,0.0146412,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20091.345999999998,71.79140700000002,56.0,27985.754999999994,100.00004279999996,211.0,1435.5090000000005,5.129422999999998,56.0,1129.865,4.0372782,37.0,396.475,1.4167,1.0,496.59900000000005,1.7744688,16.0,811.439,2.8994685,16.0,405.2139999999999,1.4479275,26.0,78.362,0.280006,1.0,3137.29,11.2103,1.0,3.656,0.0130638,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20092.716,71.892412,56.0,27948.301999999978,99.9999678,211.0,1485.22,5.314168799999999,56.0,1117.9389999999996,4.000031999999999,37.0,392.117,1.40301,1.0,493.855,1.7670318,16.0,805.7720000000002,2.883083100000001,16.0,403.64600000000013,1.4442602999999998,26.0,83.416,0.298466,1.0,3069.26,10.9819,1.0,4.361,0.0156038,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20001.711999999996,71.51073299999997,56.0,27970.233999999997,99.99999050000001,211.0,1483.0690000000004,5.302305199999999,56.0,1121.1729999999998,4.0084387999999995,37.0,387.954,1.38702,1.0,494.8200000000001,1.7690926999999999,16.0,814.532,2.9121344,16.0,405.60200000000003,1.4501177,26.0,80.76,0.288735,1.0,3177.0,11.3585,1.0,3.612,0.0129137,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20175.928999999996,71.77351499999996,56.0,28110.559000000005,99.99998559999993,211.0,1506.72,5.359973399999999,56.0,1101.7659999999998,3.9193975000000005,37.0,370.562,1.31823,1.0,494.761,1.7600508999999998,16.0,807.508,2.8726101000000006,16.0,405.45,1.4423382999999999,26.0,78.817,0.280382,1.0,3165.17,11.2597,1.0,3.876,0.0137884,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20080.34500000001,71.71197000000002,56.0,28001.370000000006,99.99993750000003,211.0,1476.9709999999993,5.2746457000000015,56.0,1125.444,4.0192473,37.0,369.946,1.32117,1.0,500.91099999999994,1.7888817000000001,16.0,807.5359999999998,2.8839182999999995,16.0,399.0419999999999,1.4250812000000004,26.0,85.754,0.306249,1.0,3151.34,11.2542,1.0,4.081,0.0145743,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20062.38900000001,71.68502099999999,56.0,27986.855000000014,100.00006759999998,211.0,1489.3730000000003,5.321693300000001,56.0,1138.4879999999998,4.067944000000001,37.0,390.832,1.39649,1.0,496.30299999999994,1.7733451000000002,16.0,807.9430000000001,2.8868708,16.0,393.67699999999996,1.4066513999999999,26.0,81.941,0.292784,1.0,3121.58,11.1538,1.0,4.329,0.015468,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20117.399,71.66384699999999,56.0,28071.878999999997,99.99998789999995,211.0,1481.9159999999997,5.279011599999996,56.0,1121.4519999999998,3.9949319000000005,37.0,392.75,1.39909,1.0,501.399,1.7861259,16.0,810.492,2.8872046999999994,16.0,402.638,1.4343116000000002,26.0,81.829,0.291498,1.0,3158.42,11.2512,1.0,3.584,0.0127672,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20112.014000000003,71.66459800000001,56.0,28064.057999999983,100.00004070000004,211.0,1492.726999999999,5.3190129,56.0,1119.812,3.9902041000000015,37.0,367.573,1.30977,1.0,495.165,1.7644134999999996,16.0,807.7900000000002,2.8783825999999997,16.0,402.109,1.432828,26.0,82.664,0.294555,1.0,3180.45,11.3329,1.0,3.754,0.0133766,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20211.814000000006,71.66502699999997,56.0,28203.185999999987,100.00003179999996,211.0,1474.2219999999993,5.2271567,56.0,1128.653,4.001867799999999,37.0,391.51,1.38818,1.0,493.26899999999995,1.7489841999999998,16.0,811.2620000000001,2.8764938,16.0,402.0750000000001,1.4256381999999996,26.0,82.697,0.293219,1.0,3203.83,11.3598,1.0,3.854,0.0136651,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20044.267999999996,71.63007299999998,56.0,27983.004000000026,100.0000176,211.0,1485.6499999999996,5.3091248,56.0,1115.972,3.9880381,37.0,392.422,1.40236,1.0,499.272,1.7841996,16.0,808.631,2.8897267999999996,16.0,408.2020000000001,1.4587521,26.0,80.036,0.286017,1.0,3144.71,11.238,1.0,3.841,0.0137262,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20132.858999999997,71.935902,56.0,27987.206000000013,100.00001749999988,211.0,1480.7020000000002,5.2906462,56.0,1130.6129999999998,4.039749499999999,37.0,391.46,1.39871,1.0,488.589,1.7457600999999998,16.0,813.0569999999999,2.9051044000000004,16.0,401.713,1.4353471,26.0,83.631,0.298819,1.0,3059.83,10.933,1.0,4.752,0.0169792,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20054.939000000006,71.588513,56.0,28014.193000000003,100.00004370000002,211.0,1495.1220000000005,5.337012399999999,56.0,1116.6530000000002,3.986023999999999,37.0,393.2,1.40357,1.0,500.7499999999999,1.7874868000000004,16.0,811.0059999999999,2.8949825,16.0,395.76399999999995,1.4127267999999997,26.0,81.063,0.289364,1.0,3161.7,11.2861,1.0,3.996,0.0142642,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20113.223999999995,71.71101399999998,56.0,28047.601999999995,99.99993730000008,211.0,1490.4420000000005,5.313972099999998,56.0,1120.5260000000003,3.995084100000002,37.0,393.003,1.4012,1.0,502.04100000000005,1.7899596,16.0,807.714,2.8797965000000003,16.0,398.106,1.4193930999999995,26.0,80.115,0.285639,1.0,3138.37,11.1894,1.0,4.061,0.0144789,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20156.29500000001,72.063584,56.0,27970.179000000007,99.99998470000007,211.0,1403.9299999999998,5.019368699999999,56.0,1092.429,3.90569,37.0,392.911,1.40475,1.0,498.3599999999999,1.7817508999999998,16.0,812.1680000000001,2.9036898,16.0,405.522,1.4498345999999998,26.0,80.247,0.286901,1.0,3123.25,11.1663,1.0,5.067,0.0181157,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
20080.874999999996,71.60166400000001,56.0,28045.26400000001,100.00002710000004,211.0,1494.7379999999994,5.329742799999999,56.0,1118.7,3.988919100000001,37.0,390.475,1.3923,1.0,499.11699999999996,1.7796865,16.0,812.1909999999999,2.8960045999999995,16.0,405.33199999999994,1.4452800999999997,26.0,80.34,0.286466,1.0,3159.72,11.2665,1.0,3.776,0.013464,1.0,shufflenet_v2_x0_5.onnx
0.0,nan,56.0,0.0,nan,211.0,0.0,nan,56.0,0.0,nan,37.0,0.0,nan,1.0,0.0,nan,16.0,0.0,nan,16.0,0.0,nan,26.0,0.0,nan,1.0,0.0,nan,1.0,0.0,nan,1.0,shufflenet_v2_x0_5.onnx
