aggregated_duration_nnconv2d,aggregated_percentage_nnconv2d,aggregated_count_nnconv2d,total_duration,total_percentage,total_count,aggregated_duration_nnbiasadd,aggregated_percentage_nnbiasadd,aggregated_count_nnbiasadd,aggregated_duration_nnrelu,aggregated_percentage_nnrelu,aggregated_count_nnrelu,aggregated_duration_add,aggregated_percentage_add,aggregated_count_add,aggregated_duration_mean,aggregated_percentage_mean,aggregated_count_mean,aggregated_duration_nndense,aggregated_percentage_nndense,aggregated_count_nndense,label_model_name
81792.53399999999,82.17960099999998,52.0,99529.08600000004,100.00006736999997,152.0,7326.6640000000025,7.361324860000003,52.0,6196.814,6.2261318,35.0,571.174,0.57387571,11.0,98.07,0.098534,1.0,3543.83,3.5606,1.0,mnasnet0_75.onnx
81563.75799999999,82.06333400000004,52.0,99391.16399999999,99.99994494000005,152.0,7339.687,7.384646500000002,52.0,6290.285999999997,6.328815899999998,35.0,571.0260000000001,0.57452414,11.0,97.527,0.0981244,1.0,3528.88,3.5505,1.0,mnasnet0_75.onnx
82107.90599999997,82.15215499999998,52.0,99946.15799999991,100.00001540999995,152.0,7375.307999999999,7.379284000000003,52.0,6287.562999999999,6.2909508,35.0,562.3539999999999,0.5626574099999999,11.0,94.867,0.0949182,1.0,3518.16,3.52005,1.0,mnasnet0_75.onnx
81871.50400000002,82.10653300000001,52.0,99713.785,100.00002703999994,152.0,7294.981000000001,7.315919699999998,52.0,6327.764,6.3459231,35.0,579.211,0.58087324,11.0,101.955,0.102248,1.0,3538.37,3.54853,1.0,mnasnet0_75.onnx
81931.96799999998,82.21999600000001,52.0,99649.64199999999,99.99996104000003,152.0,7286.999000000002,7.3126193,52.0,6237.536000000001,6.259465200000001,35.0,570.2789999999999,0.5722839399999999,11.0,95.72,0.0960566,1.0,3527.14,3.53954,1.0,mnasnet0_75.onnx
82239.898,82.15195500000003,52.0,100107.02299999994,99.99999628000008,152.0,7321.525999999999,7.3137022000000025,52.0,6335.697000000002,6.328929800000002,35.0,575.948,0.57533228,11.0,100.134,0.100027,1.0,3533.82,3.53005,1.0,mnasnet0_75.onnx
81757.78400000001,82.08731700000003,52.0,99598.56799999997,100.00001275999999,152.0,7323.540999999998,7.353065199999996,52.0,6325.436999999999,6.350926199999999,35.0,575.6850000000001,0.57800536,11.0,101.121,0.101529,1.0,3515.0,3.52917,1.0,mnasnet0_75.onnx
81858.131,82.145465,52.0,99650.225,100.00001124999999,152.0,7385.698,7.411621079999999,52.0,6215.209999999999,6.237024799999999,35.0,565.3069999999999,0.56729187,11.0,99.549,0.0998985,1.0,3526.33,3.53871,1.0,mnasnet0_75.onnx
82125.94900000001,82.14978499999998,52.0,99970.959,99.99999188,152.0,7344.5909999999985,7.3467289,52.0,6304.917000000001,6.306751499999998,35.0,573.3219999999999,0.57348778,11.0,98.63,0.0986587,1.0,3523.55,3.52458,1.0,mnasnet0_75.onnx
81893.675,82.13099,52.0,99711.044,100.00000136000003,152.0,7387.155999999997,7.408569999999999,52.0,6225.970000000002,6.2440179,35.0,574.4090000000001,0.5760739600000001,11.0,95.084,0.0953595,1.0,3534.75,3.54499,1.0,mnasnet0_75.onnx
81751.873,82.099273,52.0,99576.80699999996,99.99997172,152.0,7338.958,7.3701506,52.0,6295.324999999999,6.322086199999999,35.0,573.402,0.57583922,11.0,97.329,0.0977427,1.0,3519.92,3.53488,1.0,mnasnet0_75.onnx
82318.167,82.198678,52.0,100145.429,100.00003326000002,152.0,7301.388,7.290777899999999,52.0,6316.865999999998,6.3076872,35.0,570.0310000000001,0.56920326,11.0,96.477,0.0963369,1.0,3542.5,3.53735,1.0,mnasnet0_75.onnx
81500.016,82.005622,52.0,99383.51899999999,100.00005245000001,152.0,7360.714,7.406365799999999,52.0,6320.664000000002,6.359869499999999,35.0,570.1850000000001,0.57372225,11.0,92.36,0.0929329,1.0,3539.58,3.56154,1.0,mnasnet0_75.onnx
81952.17000000001,82.23669499999998,52.0,99654.05500000001,100.00003705000002,152.0,7321.665000000001,7.347089300000002,52.0,6206.457,6.228000100000004,35.0,572.576,0.57456435,11.0,95.437,0.0957683,1.0,3505.75,3.51792,1.0,mnasnet0_75.onnx
82256.97099999999,82.11872899999999,52.0,100168.33900000002,100.00000100999998,152.0,7388.637000000001,7.376220300000003,52.0,6336.768,6.326119799999999,35.0,563.5879999999999,0.56264141,11.0,97.875,0.0977105,1.0,3524.5,3.51858,1.0,mnasnet0_75.onnx
82292.81700000002,82.28622099999998,52.0,100007.99600000004,99.99998762999998,152.0,7260.054000000002,7.259472100000002,52.0,6255.560999999999,6.255063899999997,35.0,570.6750000000001,0.57062943,11.0,96.969,0.0969612,1.0,3531.92,3.53164,1.0,mnasnet0_75.onnx
81950.896,82.03365699999998,52.0,99899.12900000003,100.00002350999995,152.0,7408.104000000001,7.415586199999998,52.0,6329.811000000001,6.3362058999999995,35.0,579.6129999999999,0.5801984099999999,11.0,100.205,0.100306,1.0,3530.5,3.53407,1.0,mnasnet0_75.onnx
82236.07299999999,82.18407199999999,52.0,100063.33399999999,100.00003909999998,152.0,7336.174999999999,7.3315217000000015,52.0,6292.000999999999,6.288012799999998,35.0,571.6769999999999,0.5713154,11.0,96.038,0.0959772,1.0,3531.37,3.52914,1.0,mnasnet0_75.onnx
81856.31599999998,82.07674,52.0,99731.41299999999,99.99997738000003,152.0,7372.7639999999965,7.3926234,52.0,6304.684,6.321661299999998,35.0,572.9019999999999,0.5744456799999997,11.0,100.407,0.100677,1.0,3524.34,3.53383,1.0,mnasnet0_75.onnx
82208.282,82.178371,52.0,100036.34400000006,99.99995198,152.0,7334.012,7.3313446199999985,52.0,6319.227,6.316933500000001,35.0,565.885,0.5656799600000001,11.0,96.638,0.0966029,1.0,3512.3,3.51102,1.0,mnasnet0_75.onnx
82101.016,82.26789400000003,52.0,99797.18599999999,100.0000134,152.0,7239.915,7.2546227000000005,52.0,6281.312999999997,6.294077099999999,35.0,571.8739999999999,0.5730363,11.0,96.108,0.0963033,1.0,3506.96,3.51408,1.0,mnasnet0_75.onnx
82121.46200000001,82.17465700000001,52.0,99935.24300000003,99.99996267000006,152.0,7371.829999999997,7.3765946,52.0,6244.241999999999,6.2482847,35.0,572.38,0.5727503700000001,11.0,102.829,0.102896,1.0,3522.5,3.52478,1.0,mnasnet0_75.onnx
82218.13799999999,82.211982,52.0,100007.52700000003,100.00003804,152.0,7353.687000000001,7.3531308,52.0,6306.734999999999,6.306266400000002,35.0,541.8250000000002,0.54178354,11.0,89.432,0.0894253,1.0,3497.71,3.49745,1.0,mnasnet0_75.onnx
82217.061,82.24972700000001,52.0,99960.30400000003,100.00001576000004,152.0,7273.9720000000025,7.276863200000001,52.0,6291.394000000001,6.293891399999999,35.0,577.9950000000001,0.5782243600000001,11.0,95.162,0.0951998,1.0,3504.72,3.50611,1.0,mnasnet0_75.onnx
81651.885,82.16873500000004,52.0,99370.963,99.99997840999998,152.0,7366.6349999999975,7.4132653,52.0,6188.052000000002,6.227223800000002,35.0,573.1899999999999,0.5768193100000001,11.0,100.111,0.100745,1.0,3491.09,3.51319,1.0,mnasnet0_75.onnx
82200.678,82.16167599999999,52.0,100047.49299999997,100.00001655000004,152.0,7339.323,7.335841800000003,52.0,6299.788,6.296795400000002,35.0,574.024,0.5737513499999999,11.0,100.89,0.100842,1.0,3532.79,3.53111,1.0,mnasnet0_75.onnx
82245.30499999998,82.20828900000001,52.0,100045.06000000004,100.00000691999999,152.0,7393.909999999999,7.3905725,52.0,6215.158,6.2123508,35.0,566.3919999999999,0.5661366199999999,11.0,103.335,0.103288,1.0,3520.96,3.51937,1.0,mnasnet0_75.onnx
82814.95800000004,82.33431100000001,52.0,100583.73100000003,99.99996735000008,152.0,7316.025000000001,7.2735686,52.0,6252.24,6.215952600000001,35.0,575.0640000000001,0.5717264500000001,11.0,97.404,0.0968387,1.0,3528.04,3.50757,1.0,mnasnet0_75.onnx
81823.16500000001,82.192973,52.0,99550.07899999995,99.99999806999993,152.0,7388.518000000002,7.421903999999998,52.0,6148.101999999999,6.1758871000000015,35.0,572.3799999999999,0.5749659700000002,11.0,100.374,0.100828,1.0,3517.54,3.53344,1.0,mnasnet0_75.onnx
81880.812,82.046301,52.0,99798.34300000005,100.00005406000005,152.0,7399.685,7.4146419,52.0,6320.214999999999,6.332992200000002,35.0,564.1919999999999,0.56533236,11.0,97.769,0.0979666,1.0,3535.67,3.54282,1.0,mnasnet0_75.onnx
81700.39100000002,82.094292,52.0,99520.25900000006,100.0000742,152.0,7373.408000000001,7.408963000000001,52.0,6270.103999999998,6.300327899999999,35.0,570.146,0.5728954,11.0,96.64,0.0971059,1.0,3509.57,3.52649,1.0,mnasnet0_75.onnx
82532.66799999998,82.23453899999998,52.0,100362.488,99.99996796999997,152.0,7302.282999999999,7.275914900000003,52.0,6311.685000000001,6.2888872000000005,35.0,574.071,0.57199727,11.0,97.291,0.0969396,1.0,3544.49,3.53169,1.0,mnasnet0_75.onnx
81844.304,82.12782100000001,52.0,99654.82599999997,100.00003581999998,152.0,7326.769999999999,7.352149100000001,52.0,6286.878000000003,6.308653300000002,35.0,570.9379999999999,0.5729144199999999,11.0,98.766,0.099108,1.0,3527.17,3.53939,1.0,mnasnet0_75.onnx
81725.51000000001,82.11994,52.0,99519.67300000002,99.99998233999999,152.0,7261.636000000004,7.296684599999997,52.0,6330.647000000001,6.361200200000001,35.0,574.626,0.57739954,11.0,100.264,0.100748,1.0,3526.99,3.54401,1.0,mnasnet0_75.onnx
81697.18999999997,82.20627199999998,52.0,99380.72699999996,100.00000590999998,152.0,7218.167999999997,7.263149699999997,52.0,6322.093999999999,6.361485600000001,35.0,572.2029999999999,0.57576851,11.0,94.372,0.0949601,1.0,3476.7,3.49837,1.0,mnasnet0_75.onnx
82644.318,82.38864999999997,52.0,100310.28299999998,99.99997341999999,152.0,7315.536,7.292911399999999,52.0,6162.875999999998,6.143817200000001,35.0,573.4099999999999,0.5716361200000001,11.0,98.393,0.0980887,1.0,3515.75,3.50487,1.0,mnasnet0_75.onnx
81946.87199999999,82.18050799999999,52.0,99715.704,99.99999030999994,152.0,7339.966000000001,7.3608849,52.0,6235.216999999999,6.252995500000002,35.0,572.5300000000001,0.57416191,11.0,102.209,0.1025,1.0,3518.91,3.52894,1.0,mnasnet0_75.onnx
81718.06999999999,82.07633700000001,52.0,99563.50599999998,99.9999993,152.0,7383.9180000000015,7.416283239999999,52.0,6279.546999999998,6.307074599999998,35.0,568.991,0.5714854599999999,11.0,102.47,0.102919,1.0,3510.51,3.5259,1.0,mnasnet0_75.onnx
82189.98199999997,82.16008100000002,52.0,100036.34800000003,99.99995732000001,152.0,7363.636999999998,7.360957990000002,52.0,6299.657,6.297369799999999,35.0,571.0849999999999,0.57087743,11.0,98.857,0.0988211,1.0,3513.13,3.51185,1.0,mnasnet0_75.onnx
82305.72000000002,82.13663600000001,52.0,100205.90299999999,100.00004336000003,152.0,7401.944999999999,7.3867346000000005,52.0,6307.492000000001,6.2945326,35.0,567.025,0.5658597599999999,11.0,97.591,0.0973904,1.0,3526.13,3.51889,1.0,mnasnet0_75.onnx
